ID;ames;set;wfp1;wfp2;wfp3;wfp4;wfp5;wfp6;wfp7;wfp8;wfp9;wfp10;wfp11;wfp12;wfp13;wfp14;wfp15;wfp16;wfp17;wfp18;wfp19;wfp20;wfp21;wfp22;wfp23;wfp24;wfp25;wfp26;wfp27;wfp28;wfp29;wfp30;wfp31;wfp32;wfp33;wfp34;wfp35;wfp36;wfp37;wfp38;wfp39;wfp40;wfp41;wfp42;wfp43;wfp44;wfp45;wfp46;wfp47;wfp48;wfp49;wfp50;wfp51;wfp52;wfp53;wfp54;wfp55;wfp56;wfp57;wfp58;wfp59;wfp60;wfp61;wfp62;wfp63;wfp64;wfp65;wfp66;wfp67;wfp68;wfp69;wfp70;wfp71;wfp72;wfp73;wfp74;wfp75;wfp76;wfp77;wfp78;wfp79;wfp80;wfp81;wfp82;wfp83;wfp84;wfp85;wfp86;wfp87;wfp88;wfp89;wfp90;wfp91;wfp92;wfp93;wfp94;wfp95;wfp96;wfp97;wfp98;wfp99;wfp100;wfp101;wfp102;wfp103;wfp104;wfp105;wfp106;wfp107;wfp108;wfp109;wfp110;wfp111;wfp112;wfp113;wfp114;wfp115;wfp116;wfp117;wfp118;wfp119;wfp120;wfp121;wfp122;wfp123;wfp124
5813;1;tr;0;0;0;0;0;1;0;1;1;1;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;1;1;1;0;1;1;1;0;1;0;1;0;1;0;1;1;1;0;1;0;1;0;1;0;0;0;0;0;1;1;1;1;0;1;0;0;1;1;0;1;0;1;0;1;1;1;0;1;1;0;0;1;1;0;1;1;1;0;1;1;1;1;0;1;0;1;1;0;0;0;1;1;0;0;1;1;0;0;0;1;1;1;0;1;1;0;0;1;1;1;0;0;0;0;0;0
5815;1;tr;0;0;1;0;1;1;0;0;1;1;0;0;1;0;1;1;0;1;1;0;0;1;1;0;0;0;1;0;1;0;1;1;1;0;1;0;1;0;1;0;1;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;1;0;1;1;1;1;1;1;0;1;1;0;1;1;0;1;1;1;1;0;1;1;1;0;1;0;0;1;0;1;0;1;1;0;1;1;1;0;0;0;1;1;0;1;0;1;0;0;1;0;0;0;0;1;1;0;1
5817;1;tr;0;0;1;1;1;0;0;1;1;0;0;1;0;1;1;1;0;0;1;0;1;1;1;0;1;0;1;0;1;1;1;0;0;1;1;0;1;1;0;0;1;0;0;1;1;0;1;0;1;0;0;0;0;1;1;0;1;0;1;0;0;1;0;0;1;1;1;0;0;1;1;1;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;1;1;1;1;0;0;1;1;0;1;0;1;1;0;0;0;1;0;0;0;1;1;0;1;1;1;0;0;1;0;0;0;0;0;0;0;1
5818;1;tr;0;0;1;0;0;0;0;0;1;1;1;0;0;1;1;1;0;1;1;0;0;1;1;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;1;0;0;1;1;1;1;0;0;1;1;1;0;1;0;1;0;0;1;1;0;1;1;1;1;0;1;1;1;1;0;1;0;1;0;0;1;1;1;0;0;1;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;0;0;1;0;0;1;1;0;1
5819;1;tr;0;0;1;0;0;0;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;1;1;1;1;1;1;0;1;0;0;0;1;0;0;1;1;0;1;0;1;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;1;1;1;0;1;0;1;1;1;0;1;1;1;0;1;0;0;1;0;1;0;0;1;0;1;0;1;0;0;1;1;1;0;1;1;0;1;0;1;0;0;0;1;0;1;0;1;1;0;0;1;1;0;0;1;1;0;0;1
5820;0;tr;0;1;1;1;1;1;0;0;1;1;0;1;0;0;1;1;0;0;1;0;1;1;1;0;1;0;0;0;1;0;0;1;0;1;1;0;1;0;1;0;1;0;1;1;1;0;0;0;1;0;1;0;0;1;1;0;1;1;1;0;1;0;0;1;1;1;0;1;0;1;0;1;1;0;0;1;1;0;0;0;1;0;1;1;0;1;0;0;0;1;0;0;0;1;1;0;1;0;1;1;0;0;0;1;0;0;0;1;0;0;0;1;1;1;0;0;0;1;0;1;1;0;0;1
5821;0;tr;0;0;1;0;0;0;1;1;1;1;0;0;0;1;1;1;0;1;1;0;0;1;1;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;1;1;0;1;1;1;0;1;1;1;0;1;1;0;0;1;1;0;1;0;1;0;0;1;0;0;0;1;0;1;1;0;1;0;1;1;0;0;0;0;0;1;0;1;0;0;1;1;1;0;0;1;1;0;0;0;0;0;0;1
5823;0;tr;0;0;1;1;0;1;0;0;1;1;0;0;0;1;1;1;0;1;0;0;0;1;1;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;1;0;1;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;1;1;0;1;0;1;0;1;1;1;1;0;1;0;1;1;0;0;1;0;1;0;0;1;1;1;0;1;0;1;1;0;1;0;1;1;0;0;0;0;0;1;0;1;1;0;1;1;1;0;0;0;1;0;0;1;0;0;0;1
5824;0;tr;0;1;1;0;0;1;0;1;1;1;1;0;0;0;1;0;0;1;1;0;0;1;1;0;1;0;1;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;1;1;1;0;1;1;0;1;1;1;1;1;1;0;0;1;1;0;0;1;1;0;1;0;1;0;0;0;1;1;1;1;0;1;1;0;1;0;1;1;0;0;0;1;0;1;0;1;1;1;1;0;1;0;0;1;1;0;0;0;1;1;0;1
5825;0;tr;0;1;1;0;1;0;0;1;1;1;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;1;1;1;0;0;0;1;0;1;0;1;1;0;0;0;0;1;0;0;1;1;0;0;1;1;1;0;1;0;1;1;0;1;1;1;1;0;1;0;0;1;0;1;1;0;1;0;1;0;1;0;1;1;0;1;0;1;1;0;1;0;0;0;1;0;1;1;0;1;1;1;0;0;0;1;0;0;0;0;1;0;1
5826;0;tr;0;0;1;0;1;0;0;1;0;0;1;1;0;1;1;1;0;1;1;1;0;0;1;0;1;1;0;1;0;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0;1;0;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;1;1;1;0;1;0;1;1;0;1;1;1;1;0;1;0;0;1;1;0;0;0;1;0;1;1;1;0;1;1;0;1;0;1;1;0;0;0;1;0;0;0;0;1;0;0;1;1;0;0;1;1;1;0;0;1;0;0;1
5827;0;tr;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;1;1;0;1;1;1;0;0;1;1;0;1;1;1;0;1;1;1;0;0;1;1;1;0;0;1;1;1;0;0;0;0;1;0;0;1;0;1;1;0;0;1;1;0;1;1;1;0;0;0;1;1;0;0;1;1;0;0;1;1;1;1;1;1;0;0;1;1;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;1;0;0;0;0;1;0;1
5828;0;tr;0;0;1;1;1;0;1;1;1;1;1;1;0;0;1;1;0;1;0;0;0;1;1;0;1;0;1;0;1;1;0;0;1;1;1;1;1;0;1;0;1;1;1;1;1;0;1;0;1;1;0;0;1;0;1;0;1;0;1;1;0;1;0;0;1;1;0;1;0;1;1;1;1;0;1;1;1;0;0;1;1;0;1;0;1;0;0;1;1;1;0;1;0;1;1;0;1;0;1;1;1;0;0;1;0;0;0;1;1;0;1;1;1;0;0;0;0;0;0;1;1;0;0;1
5829;0;tr;0;0;1;1;0;0;0;0;1;1;1;1;0;0;1;0;0;1;1;1;0;1;1;0;0;0;1;0;1;1;0;1;0;1;0;0;1;1;1;0;1;0;1;1;0;1;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;1;1;1;1;1;0;1;0;0;0;1;1;0;0;1;0;1;1;1;0;0;0;1;1;0;0;1;0;1;1;1;1;1;1;0;1;0;1;0;0;1;0;1;0;1;0;1;1;1;0;1;1;0;0;1;1;1;0;0;1;1;0;1
5830;0;tr;0;0;1;0;1;0;0;1;1;1;0;0;0;1;1;1;0;1;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;0;0;1;0;0;0;1;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;1;1;0;1;1;1;0;0;1;0;1;1;1;0;1;1;0;1;0;1;0;0;1;0;1;0;1;0;1;0;1;1;0;0;0;1;1;1;1;1;1;0;0;0;0;1;0;1;0;0;0;1
5831;0;tr;0;0;1;0;0;0;0;1;1;1;0;0;1;1;1;0;0;0;1;0;0;0;1;0;0;1;1;1;1;0;0;0;1;1;0;0;1;0;1;1;1;0;0;1;1;0;1;0;1;0;0;0;0;1;0;0;1;0;1;0;0;1;1;1;1;1;0;1;0;0;0;1;1;0;0;1;1;0;0;0;1;0;1;0;1;0;0;1;0;1;0;1;0;1;1;0;1;0;1;1;1;0;0;1;0;1;0;1;1;0;0;1;1;0;0;0;1;0;0;0;0;1;0;1
5832;1;tr;0;0;1;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;1;0;1;1;1;0;1;0;1;0;1;1;1;0;1;1;1;0;1;0;1;0;1;0;1;1;1;0;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;1;1;0;1;1;0;0;0;1;1;1;0;1;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;1;1;1;1;1;1;0;0;1;1;1;0;1;0;1;0;1
5833;1;tr;0;0;1;1;0;0;1;1;1;1;1;0;0;0;1;1;0;0;0;0;1;1;1;0;0;1;1;0;0;1;1;1;1;1;0;0;1;1;1;1;1;0;0;1;1;0;1;0;1;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;1;1;0;0;1;0;1;1;0;1;1;1;0;0;1;0;0;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;0;0;1;1;0;0;0;1;1;0;1;1;1;0;0;1;1;0;0;0;1;0;0;1
5834;1;tr;0;0;1;1;0;1;0;1;1;1;1;1;0;1;1;0;0;1;1;0;1;0;1;0;1;0;1;0;1;1;1;0;1;0;1;0;1;0;1;0;1;0;1;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;1;0;1;0;1;1;0;0;0;1;1;1;1;1;1;0;0;1;1;0;1;1;0;1;0;0;0;1;0;1;0;0;1;0;1;0;1;0;1;0;1;1;1;1;0;1;1;1;0;1;1;1;0;0;1;0;0;1;1;1;0;1
5835;1;tr;0;0;1;0;1;1;1;1;1;1;1;1;0;0;1;1;0;1;0;1;1;1;0;0;1;1;0;0;0;1;1;0;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;1;1;0;0;0;0;1;0;0;1;0;1;0;1;1;0;1;0;1;0;1;0;1;0;0;1;0;0;1;1;1;0;1;1;0;1;0;1;0;0;1;1;1;1;0;0;1;1;0;1;0;1;1;0;0;0;1;1;0;0;1;1;1;0;1;1;0;0;0;1;0;0;1;0;1;0;1
5838;1;tr;0;0;1;0;0;1;0;1;1;1;1;0;0;0;1;1;0;1;0;1;1;1;1;0;1;0;1;0;1;1;0;0;1;0;1;0;1;0;0;1;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;1;1;1;0;1;1;1;1;0;1;1;1;1;0;1;0;0;1;0;1;0;0;1;0;1;0;1;0;0;1;0;0;0;1;1;1;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;0;1;0;0;0;1;0;0
5840;1;tr;0;1;1;1;0;1;0;1;1;1;0;0;0;0;1;1;0;1;1;0;1;1;0;0;1;1;1;0;1;1;0;0;0;1;0;0;1;0;1;0;0;1;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0;0;1;1;0;1;1;0;1;0;1;0;1;1;0;0;0;1;1;0;1;1;1;1;1;0;0;1;1;1;1;0;1;0;0;1;0;1;0;1;0;0;0;0;1;0;1;0;0;1;0;1;1;1;0;0;1;1;0;0;0;0;1;0;1
5841;0;tr;0;0;1;0;1;1;1;0;1;0;1;0;0;0;1;1;0;1;1;0;0;0;0;0;1;1;1;0;0;0;1;0;1;0;1;0;1;0;1;1;1;0;0;1;1;0;0;0;1;0;1;0;0;0;1;0;1;0;1;0;1;1;0;1;1;1;1;1;0;1;0;1;1;0;1;0;1;0;1;1;1;0;1;0;1;1;0;1;1;1;0;0;0;0;1;0;1;1;1;0;0;0;0;1;0;0;0;0;1;0;1;1;1;0;0;1;1;0;0;0;1;0;0;1
5842;0;tr;0;0;1;0;1;0;0;1;1;1;0;1;0;0;1;1;0;1;0;0;1;1;1;0;1;0;1;0;1;0;1;0;1;1;1;0;1;1;0;0;0;0;1;1;1;0;0;0;1;0;1;0;0;0;1;0;0;0;1;1;0;1;1;0;1;1;0;1;1;1;0;1;1;0;0;1;1;1;0;1;0;0;1;0;0;0;0;1;1;1;0;1;0;1;1;0;0;0;1;0;1;1;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;1;0;1;0;1;0;0
5845;0;tr;0;1;1;0;1;0;0;0;1;1;1;1;0;0;1;0;0;0;1;0;0;1;1;0;1;0;0;0;1;1;0;1;0;1;1;0;1;0;1;0;0;1;0;1;1;0;0;0;1;0;0;0;0;1;0;0;1;0;1;1;0;1;0;0;1;1;0;1;0;1;0;1;1;1;0;1;1;0;0;1;0;1;1;0;1;0;1;1;1;1;0;1;0;1;1;0;1;0;1;1;0;0;1;1;0;1;0;1;1;1;1;1;1;0;0;0;0;1;1;0;1;1;0;1
5846;0;tr;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1;1;0;1;0;0;0;1;1;0;0;0;1;0;1;1;0;0;1;0;1;0;0;0;0;1;0;1;0;1;1;1;1;0;1;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;1;1;1;0;1;1;0;0;0;1;0;0;1;0;1;1;1;0;0;1;0;1;0;1;1;0;0;0;1;0;0;0;1;0;0;1;1;1;0;0;0;0;1;0;0;1;1;0;1
5850;0;tr;0;1;0;0;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;1;0;1;1;0;1;1;1;1;0;1;0;0;1;1;0;0;1;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;1;1;1;1;0;0;1;1;1;0;0;0;1;0;0;1;1;0;1;0;0;0;1;1;0;0;1;1;0;0;1;0;1;0;1;1;0;0;0;1;0;1;0;0;1;1;0;1;1;1;0;1;0;1;0;0;1;1;0;1
5851;0;tr;0;0;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;1;0;0;1;0;1;0;0;0;0;0;1;0;1;1;1;1;0;0;1;1;1;0;1;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;1;0;0;1;1;1;1;1;0;0;0;1;1;0;1;1;1;1;0;0;0;0;1;0;1;0;1;1;1;1;0;1;0;0;1;0;1;0;1;1;1;0;0;1;0;0;0;1;1;1;0;1;1;0;0;1;0;0;0;0;1;0;0;1
5852;0;tr;0;0;1;0;1;0;0;1;1;1;1;0;1;0;1;1;0;0;1;1;1;0;1;0;1;0;1;0;1;1;0;0;1;0;1;0;1;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1;1;0;1;0;1;0;0;1;1;1;1;1;1;1;0;0;1;1;1;0;1;1;1;0;0;1;0;0;1;1;1;0;0;1;0;1;0;1;0;1;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;0;1;1;0;1
5854;1;tr;0;0;1;0;1;0;0;0;1;1;1;1;1;0;1;1;0;1;1;0;1;1;1;1;1;0;0;0;1;0;0;1;1;0;0;0;1;1;1;0;1;0;0;1;1;0;0;0;1;0;0;1;0;1;1;0;0;0;1;1;0;0;0;1;1;1;1;1;0;1;0;1;1;1;0;1;1;0;0;1;1;1;0;0;1;1;0;1;1;1;0;1;0;1;1;0;0;0;1;1;1;0;1;1;0;0;0;0;1;0;1;1;1;0;0;1;0;1;0;0;1;1;0;1
5855;1;tr;0;0;1;0;1;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;1;1;1;1;1;0;0;0;1;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1;0;0;0;1;1;1;0;1;0;0;1;1;0;1;1;1;0;1;1;0;1;1;1;0;0;1;0;1;0;0;1;0;0;0;1;1;1;1;0;1;1;1;0;0;0;1;0;0;0;1;0;0;0;1;0;1;1;1;1;1;0;0;1;0;0;1;0;0;0;1
5856;1;tr;0;0;1;0;0;0;0;0;1;1;1;0;0;0;1;0;0;1;1;0;1;1;1;0;1;0;1;0;0;1;0;1;1;1;1;0;1;1;0;1;1;0;1;1;1;0;0;0;1;0;1;0;0;1;0;0;0;1;0;1;1;1;1;0;1;1;0;1;0;1;0;1;1;1;1;1;1;0;0;0;1;1;1;0;1;0;1;0;0;1;0;1;0;1;1;0;1;0;0;0;1;0;0;1;0;1;0;1;1;0;0;1;1;1;0;0;1;1;1;1;1;0;0;1
5857;1;tr;0;0;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;1;0;1;1;0;1;1;0;1;1;1;1;1;1;0;0;1;1;1;0;1;0;0;1;1;0;1;1;1;1;0;0;1;1;1;1;1;0;1;0;1;0;0;1;0;1;1;1;0;0;0;0;1;1;1;1;1;0;0;0;0;1;0;0;1;0;0;1
5858;1;tr;0;0;0;0;0;1;0;1;1;1;1;1;0;0;0;1;0;1;1;0;1;1;1;0;0;0;1;0;1;1;1;0;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;1;1;0;1;0;1;0;1;1;0;0;1;1;0;0;0;0;0;1;0;1;0;0;1;0;1;1;0;1;1;0;0;1;0;1;1;1;0;0;1;0;0;0;1;1;0;1;1;1;0;0;0;1;1;1;0;1;0;0;1
5861;1;tr;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0;1;0;1;1;1;1;1;1;1;0;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;1;1;0;1;1;0;1;1;0;1;1;1;1;0;1;1;0;1;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;1;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;1;0;0;1;1;0;0;1
5865;0;tr;0;0;0;1;0;1;1;1;1;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;1;1;1;0;1;0;1;0;1;0;1;1;1;0;1;1;0;1;1;0;0;0;1;0;0;1;0;1;0;0;1;1;1;0;0;1;0;0;1;0;0;1;0;0;1;1;1;0;1;1;0;0;0;1;1;0;1;0;1;1;0;0;0;1;1;1;1;1;1;0;0;0;1;1;1;0;0;1;0;1;0;1;0;1;1;1;1;0;0;1;1;0;0;0;1;1;0;1
5866;0;tr;0;0;1;0;1;1;0;1;1;1;0;0;0;0;1;0;0;1;1;0;1;1;1;0;0;0;1;0;1;1;1;0;1;1;1;0;1;1;1;0;1;0;0;1;1;0;0;0;1;0;1;0;1;1;0;0;1;1;0;1;0;0;1;1;1;1;0;1;0;1;0;1;1;1;1;1;1;1;0;0;0;0;1;0;1;0;0;1;1;1;1;1;1;0;1;0;0;0;1;1;0;0;0;1;0;1;0;0;1;0;0;1;1;1;0;1;0;0;0;1;1;1;0;0
5867;0;tr;0;1;1;0;1;0;1;0;0;1;0;0;0;0;1;1;0;1;1;0;1;1;1;0;1;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;1;0;0;0;1;0;0;0;0;1;1;1;0;1;1;0;1;1;1;1;0;0;0;1;1;0;1;1;1;0;0;0;1;0;1;0;1;0;0;1;0;1;0;1;0;1;1;0;1;0;1;1;1;1;1;1;0;0;0;1;1;1;0;1;1;1;0;0;1;1;0;1;0;1;0;1
5868;1;tr;0;0;1;1;1;1;1;0;1;0;0;0;0;0;1;0;1;0;1;0;0;1;1;0;0;0;1;0;1;1;0;0;1;1;1;0;1;1;0;0;1;0;1;1;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;0;0;1;1;1;1;1;0;1;1;1;0;1;1;0;0;1;1;0;0;0;1;1;1;0;1;1;0;1;1;1;0;1;1;0;1;0;1;0;1;1;1;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;1;1;0;0;0;0;0;1
5869;1;tr;0;0;1;0;0;1;1;1;1;1;1;1;0;1;1;1;0;0;0;0;0;0;1;0;1;0;0;0;1;1;1;1;1;0;0;0;1;1;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;1;0;1;0;1;0;1;1;0;1;1;1;1;0;1;1;0;0;1;1;0;0;1;1;1;1;1;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;1;0;1;1;0;0;1;1;1;0;1;1;1;0;1
5870;1;tr;0;0;1;0;1;0;0;1;1;1;0;1;0;0;1;0;0;1;1;0;0;1;1;0;0;1;0;0;0;0;1;0;1;0;1;0;1;1;1;0;0;0;1;1;1;0;0;0;0;1;1;0;0;0;1;0;1;0;1;1;0;1;0;1;0;1;0;1;0;1;0;1;1;1;0;1;0;0;0;1;0;0;1;0;1;0;0;1;1;1;0;1;0;0;1;0;1;0;1;1;0;0;0;1;0;1;0;1;1;0;0;1;1;1;0;0;0;1;0;0;1;1;0;1
5872;1;tr;0;0;1;0;0;1;1;1;1;1;1;0;0;0;1;1;0;0;1;1;1;1;1;0;1;0;0;0;1;1;1;0;1;1;1;0;1;0;1;0;1;0;0;1;1;0;1;0;1;0;0;0;0;1;1;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;1;1;1;1;0;1;1;0;1;1;0;1;1;0;1;0;1;1;0;1;0;1;0;0;1;0;1;0;1;0;1;1;0;1;0;1;0;1;1;1;0;1;1;0;0;0;1;1;0;1;0;1;0;1
5873;1;tr;0;1;1;1;0;1;1;0;0;1;1;0;0;1;1;1;0;1;1;1;0;1;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;1;0;1;1;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;1;1;1;0;0;1;1;1;1;1;1;1;1;0;0;1;1;0;0;1;1;0;1;0;1;1;0;1;1;1;0;0;0;1;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;0;1;1;1;0;0;0;1;1;0;1;1;1;0;1
5874;1;tr;0;0;1;1;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;1;1;1;0;1;1;1;0;0;0;1;0;1;0;1;0;1;1;0;0;1;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;1;1;0;1;0;1;1;1;1;1;0;1;1;0;0;1;0;0;1;1;0;1;0;1;1;1;1;1;0;1;1;0;0;0;1;1;1;0;0;1;0;1;0;1;1;1;1;1;1;0;0;0;1;0;0;0;1;1;0;1
5878;1;tr;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;1;0;1;1;0;0;0;1;0;1;0;0;0;1;1;1;1;1;0;0;0;1;0;1;1;1;0;1;1;1;0;0;0;1;0;0;0;0;1;1;0;0;1;1;1;0;1;0;0;1;1;0;1;0;1;1;1;1;0;1;1;1;0;0;1;1;1;1;0;0;0;0;1;0;1;1;1;0;0;1;0;0;0;1;1;0;0;0;1;0;1;0;1;1;0;1;1;1;1;0;0;1;0;0;1;0;1;0;1
5879;1;tr;0;0;0;0;1;0;1;1;1;1;1;1;0;0;1;1;0;1;1;1;0;1;1;0;1;0;1;0;1;0;0;0;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;1;1;1;0;1;1;0;1;0;1;1;1;1;0;1;0;0;1;0;1;1;0;1;0;1;0;1;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1;1;0;1;1;1;0;1;1;1;0;1
5880;1;tr;0;1;1;1;1;0;0;1;0;1;0;1;0;1;1;1;0;1;0;0;1;0;1;0;1;1;1;0;0;1;0;1;1;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;1;1;0;1;1;1;1;1;0;1;1;1;1;0;0;1;0;0;0;1;1;0;1;0;1;0;1;1;0;1;0;1;0;1;1;0;0;0;1;0;0;0;0;1;0;1;0;1;0;0;0;1;1;0;0;0;0;1;1;0;0;1;0;1
5881;1;tr;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;0;1;1;0;0;1;1;0;1;0;1;0;1;1;1;1;0;1;0;0;1;0;1;0;0;0;1;1;1;0;0;0;1;0;1;0;1;1;0;0;1;0;0;0;0;1;0;1;1;0;0;1;0;1;1;1;1;0;0;1;1;1;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;1;1;0;1;0;1;1;0;0;1;1;0;0;0;1;1;1;1;1;1;0;0;1;1;0;0;0;1;1;0;1
5882;1;tr;0;0;1;1;1;1;0;1;1;0;0;1;1;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1;0;0;1;0;1;0;0;1;1;1;0;0;0;1;0;1;0;1;1;1;1;1;1;0;0;1;0;0;1;0;1;0;0;1;1;1;1;1;1;1;1;0;0;0;1;1;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;1
5884;0;tr;0;0;1;1;1;1;0;1;1;1;0;1;1;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;1;1;0;1;0;1;0;0;0;0;0;0;1;1;0;1;0;1;0;1;0;0;0;0;0;1;0;1;0;0;1;1;0;1;1;0;1;0;1;1;1;1;0;0;0;1;0;0;1;0;0;1;0;1;0;0;1;1;1;0;1;0;1;1;0;1;1;1;1;1;0;1;1;0;1;0;1;1;0;1;1;1;0;0;0;0;1;0;1;1;0;0;1
5885;0;tr;0;0;0;0;0;1;1;1;1;1;1;0;0;1;1;0;0;1;1;0;0;1;1;0;0;0;0;0;1;1;1;0;1;1;1;0;1;1;1;0;1;0;0;1;1;0;1;0;1;0;1;0;1;0;0;1;1;1;0;0;0;0;0;0;1;1;1;1;0;1;0;1;1;0;1;1;1;0;0;0;1;0;1;0;1;0;0;0;0;1;0;1;0;1;1;0;1;0;1;1;0;0;0;1;0;0;0;1;1;1;1;1;1;0;0;1;1;0;0;0;1;0;0;1
5887;0;tr;0;0;1;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1;1;1;0;0;0;1;0;0;0;0;1;1;1;0;0;1;1;1;1;0;0;1;1;1;0;0;0;1;0;1;0;0;0;1;0;1;0;0;1;0;1;1;0;1;1;1;1;0;1;0;1;1;1;1;0;1;1;1;1;1;0;1;1;1;0;1;1;0;1;0;1;0;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;1;0;1;0;0;0;1
