ID;ames;set;wfp1;wfp2;wfp3;wfp4;wfp5;wfp6;wfp7;wfp8;wfp9;wfp10;wfp11;wfp12;wfp13;wfp14;wfp15;wfp16;wfp17;wfp18;wfp19;wfp20;wfp21;wfp22;wfp23;wfp24;wfp25;wfp26;wfp27;wfp28;wfp29;wfp30;wfp31;wfp32;wfp33;wfp34;wfp35;wfp36;wfp37;wfp38;wfp39;wfp40;wfp41;wfp42;wfp43;wfp44;wfp45;wfp46;wfp47;wfp48;wfp49;wfp50;wfp51;wfp52;wfp53;wfp54;wfp55;wfp56;wfp57;wfp58;wfp59;wfp60;wfp61;wfp62;wfp63;wfp64;wfp65;wfp66;wfp67;wfp68;wfp69;wfp70;wfp71;wfp72;wfp73;wfp74;wfp75;wfp76;wfp77;wfp78;wfp79;wfp80;wfp81;wfp82;wfp83;wfp84;wfp85;wfp86;wfp87;wfp88;wfp89;wfp90;wfp91;wfp92;wfp93;wfp94;wfp95;wfp96;wfp97;wfp98;wfp99;wfp100;wfp101;wfp102;wfp103;wfp104;wfp105;wfp106;wfp107;wfp108;wfp109;wfp110;wfp111;wfp112;wfp113;wfp114;wfp115;wfp116;wfp117;wfp118;wfp119;wfp120;wfp121;wfp122;wfp123;wfp124
5444;?;ts;0;0;1;0;0;1;0;1;1;1;0;0;1;1;1;1;0;0;1;0;1;1;1;0;0;0;1;0;1;1;1;0;1;0;1;0;1;1;1;0;1;0;1;1;1;0;0;0;1;0;1;0;0;1;1;0;0;0;0;1;0;1;0;0;1;1;0;1;0;1;0;1;1;0;0;0;1;0;0;0;1;0;1;0;1;0;0;1;0;1;1;1;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;1;1;1;0;0;0;0;1;0;0;0;1;0;1
5445;?;ts;0;0;1;0;1;1;1;1;1;1;0;1;0;0;1;1;0;1;1;0;0;1;1;0;1;0;1;0;1;1;1;1;1;0;1;0;1;0;1;1;0;0;0;1;1;0;0;0;1;0;0;0;1;1;0;0;1;0;1;1;0;1;1;1;1;1;0;1;0;1;0;1;1;1;0;1;1;0;0;1;1;0;1;0;1;0;1;1;1;1;0;1;0;1;1;0;1;0;1;1;0;1;0;1;0;0;0;1;0;1;0;1;1;0;0;0;1;0;0;1;1;0;0;0
5448;?;ts;0;0;1;0;0;0;0;0;1;1;1;1;0;0;1;0;0;0;1;0;1;1;1;0;0;0;0;0;1;1;1;1;1;0;1;1;1;1;1;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;1;0;1;1;1;0;0;0;1;1;1;1;1;1;0;1;1;0;1;0;1;0;1;1;1;0;1;1;0;1;0;1;1;0;0;0;1;0;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;1;0;0;1
5452;?;ts;0;0;0;0;0;0;0;1;1;1;1;0;0;1;1;0;0;0;1;0;0;1;1;0;1;0;1;1;0;1;0;0;1;0;0;0;0;1;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;0;1;1;0;1;0;0;1;1;0;1;0;1;0;1;1;0;1;1;1;0;0;1;1;0;0;1;1;0;0;1;0;1;0;1;1;1;1;1;1;0;0;1;1;0;0;1;0;1;0;1;1;0;1;1;1;0;0;0;0;0;0;0;1;0;0;1
5455;?;ts;0;0;1;1;0;1;0;0;1;1;0;0;0;1;1;0;0;1;1;0;0;0;1;0;1;0;1;0;1;1;0;0;1;1;1;0;1;0;1;0;1;0;1;1;1;0;1;0;1;0;1;0;0;1;0;0;1;0;1;0;1;0;0;0;0;1;1;1;0;1;1;1;1;1;0;1;1;0;0;1;0;0;1;1;1;0;0;1;1;1;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;0;0;0;0;1;1;0;0;1;1;0;1
5464;?;ts;0;1;1;1;1;0;0;1;1;0;1;1;0;0;1;1;0;0;0;0;0;1;1;0;0;1;0;0;1;1;1;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;1;1;0;1;0;1;1;0;1;0;1;1;1;1;0;1;0;1;0;0;1;0;1;1;0;0;1;0;1;0;1;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1
5468;?;ts;0;0;1;0;0;0;0;1;1;1;0;1;0;0;1;1;1;1;0;1;0;1;1;0;0;0;1;0;1;1;0;0;1;1;1;0;1;0;1;1;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;1;1;0;1;1;1;1;0;1;0;1;1;1;0;1;1;0;0;1;1;1;1;0;1;1;0;1;1;1;0;1;0;0;1;0;0;0;1;1;0;0;0;1;0;1;0;1;1;1;1;1;1;1;0;1;0;1;0;0;0;1;0;1
5478;?;ts;0;0;1;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;0;0;1;1;0;0;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;1;1;1;1;0;1;0;1;1;1;0;1;0;1;0;1;0;1;1;0;1;0;1;1;0;1;0;1;0;1;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;1;1;1;1;0;0;0;0;1;0;1;0;1;0;0
5481;?;ts;0;0;1;1;0;0;1;1;1;0;0;1;0;1;1;0;0;0;1;0;0;1;0;0;1;0;1;1;0;1;1;0;1;1;0;0;1;0;1;1;1;1;1;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;1;1;1;1;1;0;1;0;1;1;0;1;1;0;1;1;0;0;1;1;1;0;1;0;0;0;1;0;1;0;0;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0;1;0;1;1;0;0;0;0;1;0;1;0;1;0;1
5489;?;ts;0;0;0;0;1;0;0;0;1;1;0;1;0;0;1;1;0;0;1;0;1;1;1;0;1;0;1;0;0;1;1;1;1;0;0;0;1;1;1;0;1;0;0;1;0;0;1;0;1;0;1;0;1;0;0;0;1;1;0;0;1;0;1;0;0;1;0;1;0;1;0;1;0;0;0;1;1;0;0;1;1;0;1;1;1;0;0;0;0;1;1;1;0;0;1;0;1;0;1;1;0;0;0;1;0;0;0;1;1;0;1;1;1;0;0;0;0;0;0;1;0;1;0;1
5493;?;ts;0;0;1;0;1;0;0;1;1;1;1;0;0;0;1;0;0;1;1;0;0;1;0;0;0;1;1;0;1;1;1;0;1;0;1;0;1;1;1;0;1;0;1;1;1;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;1;1;1;0;1;1;1;0;0;1;0;1;1;0;1;1;1;1;0;1;1;0;1;0;1;0;0;1;1;1;1;1;0;0;1;0;1;0;1;1;1;0;0;1;0;0;0;0;1;1;1;1;1;0;0;1;1;0;0;0;0;0;0;1
5494;?;ts;0;0;1;0;1;0;1;0;1;0;1;1;0;1;1;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;1;1;1;0;1;0;1;0;0;0;1;1;1;0;0;0;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;1;1;1;0;1;0;1;1;0;1;1;1;1;0;0;1;0;0;1;1;0;0;1;1;1;0;1;0;1;1;0;1;0;1;0;1;0;0;1;0;1;0;1;1;0;1;0;1;0;0;0;1;0;0;1;1;1;0;1
5496;?;ts;0;0;1;0;1;1;0;1;1;1;0;0;0;0;1;0;0;1;1;1;0;1;1;0;1;0;0;0;1;1;1;1;1;1;1;0;1;1;1;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;1;0;1;0;1;0;1;1;0;0;1;1;0;0;1;0;0;0;1;1;0;1;1;0;1;0;1;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1
5500;?;ts;0;0;1;1;1;0;1;1;1;1;1;0;0;0;1;0;0;1;0;0;1;1;1;0;1;0;1;1;1;0;0;0;1;1;1;0;1;0;1;1;1;0;1;1;1;0;0;0;1;0;1;0;1;0;0;0;1;1;1;0;1;1;1;0;1;0;0;1;0;0;0;1;1;1;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;1;1;0;1;0;1;0;1;0;0;1;0;1;0;1;1;0;1;1;1;1;0;1;1;1;0;0;0;1;0;1
5508;?;ts;0;0;1;0;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;0;0;1;1;0;1;0;0;0;1;1;1;0;1;0;0;0;1;0;0;0;1;0;1;1;1;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;1;0;1;1;1;0;1;0;1;1;1;1;0;1;0;1;0;0;1;1;0;0;0;1;0;0;1;0;1;1;1;0;0;1;0;0;0;1;1;0;0;0;1;0;1;0;1;1;0;0;1;1;0;0;1;1;1;1;0;0;1;0;1
5509;?;ts;0;0;0;1;0;0;0;1;1;1;1;0;1;0;1;1;0;1;0;0;1;0;1;0;1;0;1;1;0;1;0;0;1;0;0;0;1;0;1;0;1;0;1;1;1;0;1;0;0;0;0;0;1;0;0;0;1;1;1;0;0;1;0;1;1;1;0;1;0;1;0;1;1;0;1;1;0;0;0;1;0;0;1;1;1;0;1;0;0;1;1;1;0;0;1;1;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;1;1;0;0;0;1;0;1
5512;?;ts;0;0;1;0;1;1;0;1;1;1;1;1;0;1;0;1;0;0;1;0;1;1;1;0;1;0;1;1;0;0;1;0;1;1;0;0;0;1;1;0;1;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;1;1;1;0;1;0;0;1;1;1;1;1;0;0;1;1;0;1;1;0;1;1;1;0;1;1;1;0;1;1;0;1;0;1;1;1;0;0;1;0;1;0;0;1;0;0;1;1;1;0;1;0;1;0;0;0;1;0;1
5518;?;ts;0;0;1;0;0;0;0;0;1;1;1;0;0;1;1;0;0;1;0;0;0;0;1;0;1;0;1;0;0;1;0;0;1;1;1;1;1;1;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;0;1;0;1;1;1;0;0;0;0;1;1;1;1;1;0;1;0;1;1;0;0;1;1;0;0;1;1;0;1;0;1;0;1;1;0;1;0;1;0;1;1;0;1;0;1;1;1;0;0;1;0;0;0;1;1;0;1;1;1;0;0;1;0;0;0;1;0;1;0;1
5520;?;ts;0;0;0;0;1;0;0;0;1;1;0;0;0;1;1;1;0;0;1;0;1;1;1;0;1;0;1;0;1;1;0;0;1;0;1;0;1;1;1;0;1;0;1;1;1;0;0;0;1;0;0;0;1;1;0;0;1;0;1;0;0;1;0;1;1;1;1;1;0;1;0;1;1;1;0;1;1;0;0;1;1;1;1;0;1;1;1;1;1;1;0;1;0;1;1;0;0;0;1;1;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;1;1;0;1
5526;?;ts;0;0;1;1;0;1;0;1;1;1;0;0;0;0;1;0;0;1;0;0;0;1;1;0;1;1;1;0;1;1;0;1;0;1;1;0;1;0;0;0;1;0;1;1;1;1;1;0;1;1;1;0;1;1;0;0;1;0;1;0;1;1;1;1;0;1;0;1;0;1;0;1;1;0;0;1;1;0;0;0;1;0;1;0;1;1;0;1;0;1;1;1;0;1;1;0;1;0;1;0;1;0;0;1;0;0;0;0;1;0;1;1;1;1;0;1;1;1;0;0;1;0;0;1
5527;?;ts;0;1;1;1;0;0;0;1;1;1;1;1;1;0;1;0;0;1;1;1;1;1;1;0;1;0;0;0;1;0;0;0;1;1;1;0;1;1;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;1;0;1;1;0;0;1;1;0;1;1;1;0;1;0;1;0;1;1;1;0;1;1;1;0;1;1;0;1;1;1;0;1;1;0;1;1;1;0;1;1;0;1;0;1;0;1;0;0;1;0;0;0;1;1;1;1;1;1;0;0;0;1;0;0;1;1;0;0;1
5535;?;ts;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;1;0;1;1;0;1;1;1;0;1;0;1;0;1;0;0;0;1;0;1;0;1;0;0;0;1;0;1;1;1;0;1;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;0;1;1;0;1;1;0;1;1;0;1;0;0;1;1;1;0;1;0;1;1;0;1;0;1;1;0;0;0;1;0;1;0;0;1;1;0;1;1;0;0;1;0;0;0;1;1;1;0;1
5538;?;ts;0;1;1;1;1;0;0;1;1;1;0;1;0;1;1;1;0;0;1;0;0;0;1;0;1;0;1;1;1;1;1;0;1;0;1;0;1;1;0;0;1;0;1;1;1;0;0;0;1;1;1;0;0;1;0;0;1;1;1;1;0;0;1;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;0;0;1;1;0;0;1;0;0;1;0;1;0;1;1;1;0;0;1;0;1;0;1;1;0;0;1;1;0;0;1;1;1;0;0;0;0;0;1
5539;?;ts;0;0;0;1;1;0;1;0;1;1;0;0;0;1;1;0;0;0;0;0;1;0;1;0;0;0;1;0;1;1;1;1;1;0;1;0;1;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;1;1;0;1;1;0;0;1;1;1;1;0;1;0;1;1;0;0;0;1;0;0;1;1;0;1;0;1;1;0;1;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;1;1;0;1;1;1;0;0;0;1;0;0;1;1;1;0;1
5542;?;ts;0;0;1;0;0;0;0;1;1;1;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1;1;0;1;1;0;0;1;0;0;1;1;1;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;1;1;1;0;1;0;1;1;0;1;1;1;0;0;1;1;0;1;1;1;0;1;1;0;1;1;1;0;0;1;0;0;0;1;1;0;0;0;1;0;1;0;1;1;0;1;1;1;0;0;1;1;0;0;1;1;0;0;1
5547;?;ts;0;0;0;0;0;0;1;1;1;1;1;0;0;1;1;1;0;1;1;1;0;1;1;0;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;1;0;1;1;1;1;1;1;0;1;1;1;0;0;1;1;0;1;0;0;0;1;1;1;1;0;1;0;1;1;0;1;0;1;1;1;1;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;1;0;0;1;1;0;1
5560;?;ts;1;0;1;0;1;0;0;0;1;1;0;1;0;1;1;1;0;1;1;1;1;1;1;0;0;0;1;0;1;1;0;1;1;0;0;0;1;1;0;1;1;1;1;1;0;0;0;0;1;0;1;0;1;0;0;0;1;0;1;0;0;1;1;0;1;0;0;1;0;1;0;1;1;1;1;1;1;0;0;1;1;1;1;0;0;0;0;0;1;1;0;1;1;1;1;0;0;0;1;1;0;0;0;1;0;1;0;1;1;0;1;1;1;1;0;1;1;0;0;1;0;1;0;1
5562;?;ts;0;0;0;0;0;0;0;1;1;1;1;1;0;0;1;1;0;1;1;0;0;0;1;0;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;1;1;1;0;0;1;1;1;0;0;1;0;1;1;0;1;0;1;0;1;1;0;0;0;1;0;0;1;1;0;1;0;1;1;0;1;1;1;0;1;0;1;1;0;1;0;0;0;1;0;0;1;0;1;0;1;1;0;1;0;1;1;0;0;1;0;0;0;1;1;0;1
5566;?;ts;0;0;0;1;1;0;1;1;1;1;1;0;0;0;1;1;0;0;1;0;0;1;1;0;1;0;0;0;1;0;0;0;1;0;0;0;1;1;0;1;1;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;1;1;1;1;1;0;0;1;0;1;1;1;1;1;0;0;0;1;0;0;1;0;1;0;0;1;1;1;1;1;0;1;1;0;1;0;1;1;1;0;0;1;1;1;0;1;0;1;1;0;1;0;0;0;1;0;0;1;1;1;0;1
5567;?;ts;0;0;1;1;0;0;1;1;1;1;1;1;0;0;1;0;0;1;1;0;0;1;1;0;1;0;0;0;1;1;1;0;1;0;0;0;0;1;1;1;1;0;0;1;1;0;0;0;1;0;1;0;1;1;0;0;1;1;1;0;0;1;0;1;1;1;0;1;0;1;0;1;1;0;0;1;1;1;0;1;1;0;1;1;1;0;0;1;0;1;0;1;0;1;1;0;1;0;1;1;1;0;0;1;0;1;0;1;1;1;1;1;1;0;0;0;1;0;0;1;1;0;0;1
5574;?;ts;0;0;1;0;0;0;0;0;1;1;0;1;0;1;1;1;0;1;1;0;0;1;1;0;1;0;1;0;1;1;1;1;1;1;1;0;1;1;1;0;1;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;1;0;1;1;0;1;0;0;1;1;1;1;0;1;0;1;1;1;1;1;1;0;0;1;0;0;1;0;1;0;0;1;0;1;0;0;1;0;0;1;1;0;1;1;0;0;0;1;0;1;0;1;0;0;0;1;1;0;0;1;1;1;0;0;0;1;0;1
5575;?;ts;0;0;1;0;1;1;0;1;1;1;1;0;0;0;1;1;0;1;1;0;0;1;1;0;0;0;1;0;0;0;1;0;1;0;1;0;1;1;1;1;1;0;0;1;1;0;0;0;1;1;1;0;0;0;0;0;1;0;0;1;0;1;1;0;1;1;1;1;0;1;1;0;0;0;1;0;1;1;0;1;1;0;0;1;0;0;0;1;1;0;0;1;0;1;1;0;1;0;1;1;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1
5577;?;ts;0;1;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;1;1;0;1;1;1;0;0;0;0;0;0;0;1;0;1;1;1;0;1;1;0;0;0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;0;0;1;1;1;0;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;1;1;0;1;0;1;0;1;1;0;1;1;1;0;1;1;0;1;0;1;1;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;1;0;0;1
5581;?;ts;0;0;0;0;1;0;1;1;1;1;1;1;1;0;1;0;0;1;1;0;0;0;1;0;1;0;1;0;1;1;1;0;0;1;0;0;1;0;1;0;1;0;1;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;1;1;1;0;1;0;1;1;0;1;1;1;0;0;1;1;0;1;0;0;0;1;1;1;1;0;1;0;0;1;0;1;0;0;1;1;1;0;1;0;0;0;1;1;1;0;1;1;0;0;0;1;1;0;1;1;1;0;1
5583;?;ts;0;0;0;0;1;1;0;0;1;1;1;0;0;1;1;1;0;1;1;0;1;1;1;0;1;0;1;0;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;1;0;1;0;1;1;0;0;0;1;0;1;0;1;1;0;0;0;0;1;1;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;0;1;0;1;0;1;0;1
5586;?;ts;0;0;1;0;0;0;1;0;1;1;0;0;0;1;1;1;0;1;0;0;0;1;1;0;1;1;1;0;1;1;1;0;1;0;0;0;1;0;1;0;1;0;1;0;1;1;1;0;1;0;1;0;1;1;0;0;1;0;1;1;0;1;1;0;1;1;0;1;0;1;0;1;1;0;0;1;1;0;0;1;1;0;1;0;1;1;1;1;0;1;0;1;0;1;1;1;1;0;0;1;1;0;0;1;0;0;0;1;1;0;0;1;1;1;0;0;1;0;0;1;0;1;0;1
5588;?;ts;0;0;0;0;1;1;1;0;0;1;0;1;0;0;0;1;0;1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;1;1;1;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;1;0;0;0;0;1;1;0;1;1;0;1;1;1;0;0;1;0;1;1;0;0;1;1;0;0;0;1;0;0;0;1;0;0;1;0;1;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;1;0;1;1;1;0;1
5591;?;ts;0;0;1;0;1;0;0;1;1;1;1;0;1;1;1;1;0;1;1;0;0;0;1;0;0;1;1;0;0;0;1;0;1;1;0;0;1;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;1;0;0;0;1;1;1;0;0;1;1;0;1;1;0;1;0;1;1;0;0;0;1;0;0;0;1;1;0;1;0;1;1;1;1;0;1;0;1;0;1;0;0;1;1;1;0;0;0;1;1;0;0;0;0;0;1
5592;?;ts;0;1;1;0;1;0;0;0;1;1;1;0;0;0;1;0;0;1;1;0;0;1;1;0;1;0;1;0;1;1;1;0;0;1;0;0;1;0;0;0;1;0;1;1;0;0;0;0;1;0;0;0;1;1;1;0;0;1;1;0;0;1;1;0;1;1;0;1;0;0;0;1;1;0;1;0;1;0;1;1;1;0;1;1;1;0;0;1;0;1;1;1;0;1;1;0;0;1;1;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1
5593;?;ts;0;0;1;0;1;0;1;1;1;1;0;0;0;1;1;1;0;0;0;0;1;0;1;0;1;0;0;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;1;0;1;1;0;1;0;1;0;1;1;1;1;1;1;0;1;1;1;0;1;0;1;1;1;1;1;1;1;1;0;1;1;0;0;0;1;1;1;0;0;1;0;0;1;1;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1
5597;?;ts;0;0;0;0;1;1;1;0;1;0;1;1;0;0;1;1;0;0;0;0;0;1;1;0;1;0;1;0;1;1;0;0;1;1;1;0;0;0;1;0;1;1;1;0;1;0;0;0;1;0;0;0;0;1;1;0;0;1;1;0;1;0;0;0;1;0;1;1;0;1;0;1;1;0;0;1;1;0;0;1;1;0;1;0;1;0;0;1;1;1;0;1;0;1;1;0;1;0;0;1;0;1;0;1;0;0;0;1;1;0;1;1;1;0;0;1;1;1;0;1;1;1;0;1
5600;?;ts;0;0;1;0;1;0;0;0;1;1;0;1;0;0;1;1;0;1;1;1;0;1;1;0;0;0;1;0;1;1;1;0;1;1;1;0;1;1;1;0;1;0;0;1;1;0;1;0;1;0;0;0;0;1;1;0;1;1;1;0;0;1;0;0;1;0;0;1;0;1;0;1;1;1;0;1;1;0;1;1;1;0;1;1;1;1;0;0;0;0;1;1;0;1;1;0;0;0;1;1;0;1;0;1;1;1;0;1;0;0;1;0;1;0;0;1;0;1;0;0;0;1;0;1
5609;?;ts;0;0;1;0;1;1;1;1;1;1;1;0;0;0;1;1;0;1;1;0;0;1;1;0;1;0;1;0;0;1;0;0;1;1;0;0;1;1;0;0;1;1;0;1;1;0;0;0;1;0;1;1;1;0;0;0;0;1;1;0;1;1;1;0;1;1;1;1;0;0;0;1;1;1;1;1;1;0;0;1;1;0;1;1;1;0;1;1;1;1;0;0;0;1;1;1;0;0;1;0;0;0;0;1;0;1;0;1;1;0;0;1;1;0;0;1;0;1;0;0;1;1;0;1
5610;?;ts;0;1;1;0;1;0;1;1;1;1;1;1;0;0;1;1;0;1;1;0;0;0;1;0;0;0;1;1;1;1;1;0;1;1;0;0;1;0;1;0;1;0;0;1;0;0;0;0;1;0;1;0;1;1;1;0;1;0;1;0;1;1;1;0;1;1;1;1;0;0;1;1;1;0;1;1;1;0;0;0;0;0;1;1;1;0;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;0;0;1;0;1;0;1;0;0;0;1;1;0;0;1;0;1;0;1;0;0;0;1
5613;?;ts;0;0;0;1;1;0;0;1;1;1;1;0;0;0;1;0;0;1;1;0;0;1;1;0;0;0;1;1;1;0;0;1;0;0;1;0;1;1;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;1;1;1;1;1;0;1;0;1;0;1;1;0;1;1;1;0;0;0;0;0;1;0;1;0;0;1;1;1;1;1;0;0;1;0;1;0;0;1;0;0;0;1;0;1;0;1;0;1;0;1;1;0;0;1;1;1;0;1;1;1;0;1
5618;?;ts;0;0;0;0;1;0;0;1;1;1;1;0;0;0;1;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;1;0;1;1;0;0;1;0;0;0;1;0;0;1;1;0;0;1;1;0;0;0;0;1;0;0;1;0;1;0;0;1;0;1;1;1;0;1;0;1;1;1;1;0;0;1;1;0;0;1;1;1;1;0;1;0;0;1;1;1;0;1;1;1;1;0;0;0;1;1;1;0;1;1;0;0;0;1;1;1;0;1;1;1;0;1;1;1;0;1;0;1;0;1
5622;?;ts;0;1;1;0;0;1;0;1;1;1;0;1;0;1;1;0;0;1;0;0;1;1;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;1;1;0;1;0;0;0;0;0;1;0;1;1;0;1;0;0;1;1;0;0;0;1;1;1;1;0;0;1;1;0;1;1;0;0;1;0;1;0;1;1;1;1;0;0;0;1;1;0;1;0;1;1;1;1;0;1;1;1;0;1;1;0;1;1;1;0;0;1;0;1;0;1;1;1;0;1
5624;?;ts;0;1;1;0;0;1;1;1;1;1;0;1;0;0;1;1;0;0;1;0;1;1;1;0;1;1;1;0;1;1;0;0;1;1;1;0;1;1;0;1;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1;0;1;0;0;0;1;1;1;1;1;1;0;1;1;1;1;1;0;0;1;1;1;1;1;1;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;1;1;1;0;1;1;0;0;1;0;1;0;0;1;1;0;1
5627;?;ts;0;0;1;1;1;0;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;1;1;0;1;0;1;0;1;1;0;1;1;0;1;0;1;0;0;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1;0;0;1;0;1;1;0;1;0;0;1;1;0;1;0;1;0;1;1;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;1;1;0;0;0;1;1;0;0;1;1;0;1;0;1;0;0;1;1;1;1;0;1;1;0;0;1;0;1;0;0
5629;?;ts;0;0;0;1;1;0;0;1;1;1;0;1;0;0;1;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;1;1;1;0;0;1;1;0;0;1;1;0;1;1;0;1;0;1;1;1;0;1;0;0;1;0;1;0;1;1;1;0;1;1;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;1;0;1;0;1
5632;?;ts;0;0;1;0;1;0;0;0;1;1;1;1;0;1;1;0;0;0;0;0;1;1;0;1;1;0;0;1;0;1;1;0;1;1;0;0;1;0;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;1;1;0;1;1;0;1;0;0;1;1;1;0;0;0;1;0;0;1;1;0;1;1;1;1;0;1;0;1;1;1;0;1;1;0;0;0;1;1;1;1;0;1;0;1;0;1;0;0;1;1;1;0;0;1;0;1;0;0;0;1;0;1
5633;?;ts;0;1;1;0;0;1;0;1;1;1;1;1;0;1;1;1;0;0;1;0;0;1;1;0;0;0;1;0;1;1;1;0;1;1;0;0;1;1;0;1;1;1;0;1;1;0;1;0;1;0;1;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;1;0;1;0;1;1;1;1;1;1;0;0;1;0;0;1;0;1;1;0;1;0;1;0;0;0;1;1;0;1;0;1;1;0;0;0;1;0;1;0;1;1;1;1;1;1;0;0;1;0;1;0;1;0;1;0;1
