ID;ames;set;_Numb._of_atoms;_Numb._of_bonds;_Numb._of_rings;_MaxRing1;_MaxRing2;_MaxRing3;Numb._of_rot._bonds;Numb._of_rig._bonds;Max._flex._chain_1;Max._flex._chain_2;Max._flex._chain_3;_Max._rig._chain;_Num._rig._frag.;_Part._flex._chain;_Min_eV_#1;_Min_eV_#2;_Min_eV_#3;_Max_eV_#1;_Max_eV_#2;_Max_eV_#3;_Graph_radius;_Graph_diameter;_Wiener_index;_Balaban_index;_Motoc_index;_Randic_index;_Inform_content;_K&H_Kappa1;_K&H_Kappa2;_K&H_Kappa3;_Kier_Chi0;_Kier_Chi2;_Kier_Chi3p;_Kier_Chi3c;_Kier_Chi4p;_Kier_Chi4c;_Kier_Chi5p;_Kier_Chi5c;_Kier_Chi6p;_Carbon_count;_Nitrogen_count;_Oxygen_count;_Silicon_count;_Phosphorous_count;_Sulphur_count;_Fluorine_count;_Clorine_count;_Bromine_count;_Iodine_count;Max._pos._charge_Gast.;Max._neg._charge_Gast.;Charge_range_Gast.;Aver._pos._charge_Gast.;Aver._neg._charge_Gast.;Dipole_moment_Gast.;_HMO_pi-energy;_HMO_reson._energy;_HMO_HOMO_energy;_HMO_LUMO_energy;Max.pos.chrg.(G+H);Max.neg.chrg.(G+H);Charge_range_(G+H);Aver._pos._charge_(G+H);Aver._neg._charge_(G+H);Dip._mom._2D_(G+H);_Mol._weight;_Polar_count;_Nonpolar_count;_Polar_count_/_MW;Nonpolar_count_/_MW;_Min._dist_DD;_Min._dist_DA;_Min._dist_AA;_Mol._volume_2D;_PSA;_NPSA;_TSA;_Polarizability;_HB-donors;_HB-acceptors;_Pos._ioniz.;_Neg._ioniz.;_GClogP;_NNlogP;_CMR;_Lipinski;_HYBOT_HB-Donors;HYBOT_HB-Acceptors;_HYBOT_max_donor;HYBOT_max_acceptor;_HYBOT_sum_donor;HYBOT_sum_acceptor;_HYBOT_sum_total
6166;?;ts;24;26;3;9;6;6;3;20;2;1;0;8;6;3;2.69119;2.90214;3.64555;9.84223;9.60887;9.57516;7;14;1433;1.19557;6.02381;8.8312;3.06253;18.78106;8.58951;7.84259;15.02458;6.74166;4.86232;0.91201;3.16203;1.6967;1.94443;0;1.26067;16;4;3;0;0;0;1;0;0;0;0.34883;-0.32862;0.67745;0.09637;-0.14134;6.59506;-45.18193;25.18193;-0.59814;-0.51173;0.7403;-0.87371;1.614;0.19659;-0.20724;12.84639;328.29782;5;12;0.01523;0.03655;2;1;1;473.60007;100.92526;235.03058;335.95584;31.90387;3;5;0;0;3.1675;2.77297;8.59465;0;3;7;-2.06273;1.93125;-5.76322;6.89055;12.65377
6175;?;ts;14;15;2;9;6;5;1;12;1;0;0;8;3;1;2.722;3.32373;4.0968;9.78583;9.38677;8.46443;4;7;284;1.53925;3.48939;5.19867;2.63906;10.51556;4.2449;3.59184;8.93072;3.89458;3.09482;0.51262;1.95266;1.32575;1.09718;0;0.63634;9;4;1;0;0;0;0;0;0;0;0.26459;-0.34934;0.61392;0.10488;-0.1748;2.60822;-22.48275;10.48275;-0.7807;-0.29159;0.60075;-0.86658;1.46733;0.20983;-0.21974;5.30748;190.2019;4;5;0.02103;0.02629;1;1;3;297.68008;105.7285;104.20764;209.93614;19.91376;6;4;2;0;0.0242;-0.75465;5.35583;1;6;5;-1.39883;2.03202;-7.76634;5.68809;13.45443
6178;?;ts;20;22;3;10;6;6;3;19;2;1;0;9;4;3;2.56831;2.93425;3.5319;9.75152;9.451;9.0729;6;11;862;1.13127;5.2194;7.04271;2.8571;14.91736;7.31986;6.54935;11.54952;5.11586;3.72881;0.47052;2.60828;1.05271;1.40203;0;0.83771;17;1;2;0;0;0;0;0;0;0;0.29934;-0.30494;0.60428;0.07222;-0.09801;3.10562;-30.18588;11.18588;-0.73953;0.36387;0.65356;-0.84732;1.50088;0.14298;-0.16214;5.51021;263.29062;2;15;0.0076;0.05697;?;?;4;423.87006;37.30757;252.95129;290.25885;30.35586;0;2;1;0;3.4552;3.18433;7.78258;0;0;3;0;1.66;0;4.07587;4.07587
6179;?;ts;20;23;4;17;13;13;0;21;0;0;0;17;5;0;2.43842;2.75254;3.30096;10.37497;9.80567;9.30414;5;10;726;1.07689;4.32982;7.24383;2.99573;13.64839;5.02531;4.25;12.08542;6.13186;4.54235;0.95768;3.49245;1.85764;2.27325;0;1.62223;15;0;5;0;0;0;0;0;0;0;0.35229;-0.45023;0.80252;0.10418;-0.21993;6.27698;-35.66363;14.46363;-0.6442;-0.48663;0.64376;-1.12493;1.7687;0.254;-0.39983;8.4199;268.22101;3;12;0.01118;0.04474;10;4;2;370.51999;82.84691;161.44324;244.29015;25.71198;2;5;0;0;3.0106;3.76785;6.88629;0;2;5;-2.84176;1.12143;-5.64899;4.05667;9.70566
6181;?;ts;14;15;2;6;6;0;2;13;1;1;0;5;3;2;2.73572;3.0732;4.01856;9.45544;9.16973;8.83167;4;8;307;1.42015;3.81581;4.67897;2.44102;10.51556;5.1856;4.88889;7.98061;3.19561;2.22945;0.26289;1.4758;0.55016;0.6884;0;0.40035;13;0;1;0;0;0;0;0;0;0;0.15219;-0.28885;0.44105;0.06777;-0.06777;3.14104;-19.92717;5.92717;-0.73306;0.40991;0.52108;-0.78966;1.31074;0.17825;-0.1074;5.83513;182.2179;1;12;0.00549;0.06586;?;?;?;305.52005;18.27152;196.60333;214.87485;22.47921;0;1;0;0;3.1078;2.91445;5.75066;0;0;1;0;1.14;0;2.16623;2.16623
6193;?;ts;10;9;0;0;0;0;4;3;4;3;3;2;2;4;3.85073;4.04577;4.85136;9.90188;9.55805;8;4;7;143;3.25018;3.63012;3.6783;2.30258;10;5.76;5.53086;6.98313;2.733;1.72962;0.40825;0.6818;0.84126;0.32618;0;0.15952;4;4;2;0;0;0;0;0;0;0;0.28073;-0.32876;0.6095;0.10032;-0.15764;2.29183;-13.99146;7.99146;-1.40882;-1.40371;0.93831;-0.88644;1.82475;0.3436;-0.43151;10.94852;144.13193;6;-2;0.04163;-0.01388;?;3;2;210.94002;113.66782;66.03627;179.7041;12.69817;2;5;2;1;-1.0728;-3.04126;3.49677;0;3;5;-3.34929;1.92286;-5.91913;4.76286;10.68199
6196;?;ts;26;29;4;15;14;13;6;20;5;5;2;16;5;5;2.30274;2.88853;3.57132;10.20247;9.57322;9.20415;6;12;1622;1.07894;5.72928;10.27748;3.15146;19.32224;8.16327;5.99728;16.43879;8.08339;6.52871;1.01808;4.70418;2.44666;3.0594;0;2.1039;20;4;2;0;0;0;0;0;0;0;0.21437;-0.35631;0.57068;0.06107;-0.13436;5.64224;-32.59916;11.59916;-0.61789;-0.5118;0.47693;-0.68001;1.15693;0.14057;-0.1828;5.65057;350.41428;4;16;0.01142;0.04566;7;3;2;594.47992;67.10197;323.85461;390.9566;40.26485;2;6;3;0;3.0798;3.01307;10.0756;0;2;6;-2.64;1.97;-4.09667;8.29779;12.39445
6199;?;ts;11;11;1;6;0;0;2;8;1;1;0;5;3;2;2.87366;3.53338;4.38923;9.58786;9.09638;8.19078;4;7;174;1.78498;3.61311;3.67492;2.14584;9.09091;4.7929;6.4;6.74856;2.59037;1.35987;0.30035;0.80263;0.28452;0.3802;0;0.18247;9;0;2;0;0;0;0;0;0;0;0.28826;-0.32662;0.61489;0.09402;-0.10447;3.0942;-18.50872;8.30872;-0.77718;0.39713;0.6318;-0.85231;1.4841;0.35723;-0.15092;5.68922;148.15862;2;7;0.0135;0.04725;?;?;2;235.13005;40.83051;140.75969;181.59019;16.51006;0;2;0;1;1.9022;2.01567;4.35236;0;1;2;-3.34929;1.29;-3.34929;1.999;5.34829
6201;?;ts;11;12;2;10;6;6;0;11;0;0;0;9;2;0;2.60975;3.60541;4.17718;17.09382;9.57685;8.52289;3;6;144;1.42652;2.91079;3.81538;2.3979;7.63889;3.16406;3.26531;6.54145;2.8506;1.90497;0.33333;1.30874;0.55801;0.66368;0;0.34399;9;1;0;0;0;0;0;1;0;0;0.13192;-0.23264;0.36456;0.06374;-0.07171;1.46399;-18.29464;7.29464;-0.69969;0.53478;0.24657;-0.46364;0.7102;0.12786;-0.09368;1.59384;163.60364;0;10;0;0.06112;?;?;?;228.19005;10.24327;154.79231;165.03558;17.84714;0;1;1;0;2.8899;3.08962;4.63162;0;0;1;0;1.6;0;2.25275;2.25275
6203;?;ts;15;15;1;6;0;0;3;7;2;1;0;5;2;3;2.80365;4.05783;4.16332;9.96278;9.1709;8.56992;4;7;356;2.27885;3.76955;5.67476;2.70805;13.06667;5.36508;4.57143;10.64626;4.97491;2.74754;1.05092;2.02877;1.38705;1.31786;0;0.56262;9;3;3;0;0;0;0;0;0;0;0.20761;-0.3875;0.59511;0.07104;-0.12787;3.5722;-22.06963;14.66963;-0.61005;-0.29939;0.44325;-0.64867;1.09191;0.16459;-0.22302;5.81523;211.21782;6;3;0.02841;0.0142;5;4;2;334.28006;122.52834;128.38431;250.91264;21.35483;5;5;2;0;0.3254;0.47915;5.62568;0;5;5;-2.16;1.84;-8.01947;5.44547;13.46495
6204;?;ts;58;64;7;22;18;18;13;36;2;2;1;22;11;6;3.01847;3.45327;3.61912;9.58921;9.58381;9.56739;11;21;13899;0.88789;9.73717;25.14735;4.03654;46.00635;15.61289;9.46392;41.18108;26.09107;23.30509;7.20304;18.24293;17.96765;13.79138;2.2986;10.7403;42;0;16;0;0;0;0;0;0;0;0.29873;-0.37864;0.67738;0.078;-0.1503;13.09127;-28.49038;18.49038;-1;0.3473;0.73252;-0.80509;1.53761;0.25177;-0.19932;30.74113;822.93207;16;26;0.01944;0.03159;3;3;2;1419.03943;288.72906;660.02765;948.75671;88.99688;5;16;0;3;2.2018;1.21635;20.02216;2;8;16;-3.34929;1.43204;-16.60764;18.14616;34.7538
6208;?;ts;8;7;0;0;0;0;4;2;3;1;0;1;2;4;3.45619;4.37295;4.8621;9.3805;8.27972;7.54243;4;7;84;2.75491;3.4641;3.19027;2.07944;8;7;7.2;5.56048;1.80608;0.99651;0;0.51443;0;0.25393;0;0.11615;7;0;1;0;0;0;0;0;0;0;0.14523;-0.28933;0.43456;0.04604;-0.0855;2.49701;-5.84209;1.64209;-1.06985;0.40227;0.50611;-0.79631;1.30242;0.29817;-0.17494;5.11964;112.16958;1;6;0.00892;0.05349;?;?;?;224.84003;18.27152;160.6268;178.89832;14.92959;0;1;0;0;2.286;2.52632;3.53309;0;0;1;0;1.6;0;1.74833;1.74833
6210;?;ts;18;18;1;5;0;0;5;9;2;1;1;4;4;5;3.23549;3.56239;3.91503;10.07699;9.60446;9.4892;6;11;734;1.92815;5.58944;6.69269;2.70727;16.05556;6.9632;10.63712;12.34493;6.44283;3.17057;2.10169;1.5611;1.64165;1.19778;0.25;0.50112;12;2;4;0;0;0;0;0;0;0;0.26928;-0.43292;0.7022;0.06174;-0.1132;4.10531;-23.48435;13.28435;-1;-0.64938;0.73125;-1.04069;1.77194;0.35681;-0.32077;11.50491;252.26643;5;7;0.01982;0.02775;?;2;2;407.5;86.89263;227.83524;314.72787;26.34273;1;4;0;0;2.3855;2.32361;6.72033;0;1;5;-1.88333;2.31;-1.88333;3.8872;5.77053
6211;?;ts;27;31;5;17;13;13;3;26;1;0;0;17;7;1;2.6466;2.82238;3.34031;9.86263;9.57619;9.37857;6;12;1666;0.97678;5.39706;10.39528;3.19315;18.99272;7.35627;5.53846;16.56855;8.89119;7.06241;1.32463;5.40081;2.92068;3.57396;0;2.42559;21;4;2;0;0;0;0;0;0;0;0.20941;-0.35286;0.56227;0.05507;-0.16063;4.24952;-31.93942;11.93942;-0.70969;-0.44454;0.48345;-0.79715;1.2806;0.1474;-0.24712;7.32552;360.40909;4;17;0.0111;0.04717;?;3;3;593.40997;63.10642;320.24329;383.3497;40.8558;1;6;3;0;2.9695;2.52066;10.32327;0;1;6;-2.00049;2;-2.00049;8.69837;10.69887
6213;?;ts;12;13;2;9;6;5;1;11;1;0;0;8;3;1;2.66769;3.2801;3.75317;9.86129;9.65472;8.53269;4;7;189;1.43429;3.22631;4.06117;2.48491;8.59172;3.39506;4;7.09386;3.2254;2.18373;0.47285;1.39284;0.7602;0.79562;0;0.42936;8;4;0;0;0;0;0;0;0;0;0.18367;-0.32901;0.51268;0.09991;-0.157;2.48767;-18.21998;6.61998;-0.59637;-0.55842;0.34068;-0.33519;0.67586;0.18907;-0.27847;3.54925;158.16003;2;6;0.01265;0.03794;2;2;2;234.06004;70.57919;97.8252;168.40439;16.5129;3;4;2;0;1.0195;0.6302;4.39015;0;3;4;-2.06273;1.45;-4.63257;4.65;9.28257
6214;?;ts;28;31;4;8;6;6;5;23;1;1;1;7;6;4;2.87053;2.884;3.88777;9.95524;9.95494;9.29783;7;14;2034;1.07979;6.19566;10.9668;2.54004;21.24038;8.62571;7.03873;17.8006;9.33672;7.84796;1.65439;5.5376;4.10753;3.85171;0.36425;2.86247;18;3;7;0;0;0;0;0;0;0;0.20735;-0.3891;0.59645;0.07484;-0.11226;4.01619;-31.10242;16.30242;-1;-0.33807;0.53992;-0.55205;1.09197;0.14053;-0.28609;15.28758;387.34348;10;8;0.02582;0.02065;?;3;2;565.99005;130.58224;262.20297;392.78522;37.20238;1;8;1;0;2.3962;0.83809;9.66905;0;1;8;-1.65793;1.56359;-1.65793;7.77458;9.43252
6217;?;ts;12;12;1;6;0;0;3;7;3;0;0;5;2;3;2.93754;3.87988;4.29398;17.11667;17.07914;16.18946;4;8;226;1.79978;3.92351;4.48382;2.25386;10.08333;5.61225;6.25;7.87831;3.12063;2.14364;0.32198;1.13052;0.56788;0.59004;0;0.34113;9;0;0;0;0;1;0;2;0;0;0.08586;-0.10641;0.19227;0.05418;-0.06622;1.32705;-19.49245;11.29245;-0.22115;1;0.11037;-0.236;0.34637;0.08129;-0.07782;1.22981;219.13081;0;11;0;0.0502;?;?;?;275.08005;0;224.86566;224.86566;22.92953;0;0;0;0;3.5336;4.19065;5.89167;0;0;0;0;0.49558;0;1.4178;1.4178
6218;?;ts;15;17;3;11;9;7;1;13;1;0;0;10;3;1;2.8543;3.83297;4.34453;9.69781;9.28339;8.6592;3;6;311;1.29793;3.26744;6.21889;2.70805;10.17301;3.5;2.76543;10.06048;5.86635;4.94922;1.55811;3.04914;3.82137;2.17122;0.647;1.40425;11;0;4;0;0;0;0;0;0;0;0.24458;-0.34133;0.58591;0.0676;-0.1352;2.34364;-16.38555;10.38555;-0.72609;1.03795;0.24458;-0.28431;0.52889;0.14419;-0.12129;2.11555;208.21059;4;7;0.01921;0.03362;?;?;1;327.53003;41.32794;179.92625;221.2542;21.62304;0;4;0;0;1.4568;2.38448;5.16905;0;0;4;0;0.86;0;3.55625;3.55625
6224;?;ts;19;20;2;10;6;6;2;15;1;1;0;9;8;2;2.52601;3.49558;4.03207;17.08444;17.08443;9.49366;4;8;668;1.66314;4.41952;6.02218;2.79851;15.39;5.08008;4.79501;12.03167;5.67521;3.20547;1.62769;2.20619;1.95437;1.21567;0.22781;0.79488;10;0;7;0;0;2;0;0;0;0;0.53144;-0.35602;0.88746;0.17343;-0.16105;6.19863;-37.78086;20.38087;0.39785;0.47735;0.53703;-1.07315;1.61018;0.29156;-0.40712;11.27125;304.29633;9;1;0.02958;0.00329;?;4;2;359.44998;142.44539;128.90271;271.34808;26.57491;1;7;0;2;1.0858;1.13762;6.46801;0;3;7;-2.76488;2;-7.30288;9.56587;16.86876
6226;?;ts;27;31;5;20;17;16;2;27;1;1;0;20;7;2;2.34367;2.88085;3.51541;10.21124;9.63573;9.47558;6;11;1597;1.01768;5.1177;10.47388;3.29584;18.99272;7.35627;5.33143;16.56855;8.42157;7.05809;1.14019;5.18785;2.93159;3.6802;0;2.69347;20;0;7;0;0;0;0;0;0;0;0.29783;-0.45049;0.74832;0.08431;-0.20375;5.54453;-44.33554;22.73554;-0.7727;-0.53672;0.66397;-0.81608;1.48005;0.19395;-0.36847;9.22747;366.32095;6;14;0.01638;0.03822;?;?;2;529.39001;81.75483;264.82071;346.57553;35.80149;0;6;0;0;2.3229;2.43565;9.19913;0;0;7;0;1.71;0;6.85614;6.85614
6228;?;ts;11;11;1;6;0;0;2;8;1;1;0;5;3;2;2.75726;3.38891;4.29507;9.96144;9.72952;8.88081;3;6;156;1.992;3.16228;3.4636;2.3979;9.09091;4.13265;3.78698;6.59386;2.50547;1.52204;0.34344;0.87444;0.57405;0.41153;0;0.18528;7;2;2;0;0;0;0;0;0;0;0.11384;-0.18598;0.29982;0.06405;-0.0732;1.48675;-18.1176;9.1176;-0.80789;-0.33835;0.54029;-0.55182;1.09212;0.18509;-0.38537;6.41136;148.11887;4;3;0.02701;0.02025;?;?;2;196.37003;63.32866;99.84931;163.17798;13.90183;0;3;1;0;1.6033;1.60432;3.83892;0;0;3;0;1.41;0;2.49;2.49
6231;?;ts;12;11;0;0;0;0;4;4;4;0;0;2;4;4;4.30509;4.79794;5.07445;10.03051;9.96123;8.45307;4;7;232;3.51848;3.99242;4.87294;2.48491;12;6.50888;6.25;8.81999;3.80086;2.34586;0.59846;1.44922;0.95825;0.616;0;0.3696;4;3;5;0;0;0;0;0;0;0;0.1153;-0.21008;0.32538;0.04969;-0.09939;1.41738;-22.12299;19.32299;-1;-0.3037;0.61415;-0.66087;1.27502;0.23925;-0.29924;8.92514;179.13136;8;-4;0.04466;-0.02233;?;?;2;242.54999;106.31547;107.12629;213.44176;14.09188;0;6;1;0;0.3734;-0.1601;3.89666;0;0;5;0;0.625;0;1.38625;1.38625
6235;?;ts;12;13;2;10;6;6;1;11;1;0;0;9;2;1;2.63785;3.97124;4.05381;9.74581;9.05102;8.40146;3;6;182;1.48346;3.04512;4.38203;2.48491;8.59172;3.80623;3.11419;7.24856;2.99183;2.26084;0.25756;1.60079;0.67465;0.79845;0;0.41902;7;5;0;0;0;0;0;0;0;0;0.15212;-0.26228;0.41439;0.08047;-0.17434;2.75462;-18.57594;7.57594;-0.61794;0.57271;0.29571;-0.4399;0.73561;0.12473;-0.24455;2.94244;161.16399;2;5;0.01241;0.03102;1;1;1;240.81004;79.15072;94.14864;173.29935;16.35868;3;5;3;0;-0.5346;-0.21258;4.40867;0;3;5;-1.39883;1.7;-4.1965;6.30315;10.49965
6239;?;ts;18;20;3;9;6;6;2;18;1;1;0;8;4;2;2.72934;2.90496;3.91729;16.467;9.56417;9.29272;5;10;626;1.12726;4.68623;6.34917;2.73634;13.005;5.96982;6.144;10.39482;4.74541;3.51888;0.48884;2.33686;1.11413;1.26893;0;0.7885;14;2;1;0;0;1;0;0;0;0;0.23863;-0.27388;0.51251;0.07832;-0.10442;3.00627;-27.35681;9.75681;-0.79425;-0.32312;0.58657;-0.83377;1.42034;0.17009;-0.13433;5.97856;254.30701;2;12;0.00786;0.04719;?;2;5;373.56003;42.58102;215.489;258.07001;28.45948;1;2;0;0;3.2508;3.08487;7.45064;0;1;3;-2.00049;2.02345;-2.00049;3.92694;5.92743
6240;?;ts;11;12;2;6;6;4;0;8;0;0;0;6;2;0;3.14862;3.94947;4.82049;8.95098;8.3302;8.04949;3;4;132;1.55881;2.6007;4.71521;2.27187;7.63889;2.5;2.5;8.01651;4.98595;3.69995;1.48971;2.7907;2.85369;1.17833;0.29741;0.91847;10;0;1;0;0;0;0;0;0;0;0.20459;-0.37782;0.58241;0.04318;-0.0734;2.05114;-2;0;-1;1;0.08704;-0.37782;0.46486;0.08704;-0.0734;1.46593;152.23344;1;9;0.00657;0.05912;?;?;?;308.73004;22.55898;183.17108;205.73006;20.67022;1;1;0;0;1.8384;2.46427;4.55643;0;1;1;-1.4;1.4793;-1.4;1.65947;3.05947
6246;?;ts;15;16;2;9;6;5;3;12;2;1;0;8;3;3;2.73008;3.87219;4.08535;16.467;9.4883;9.2881;5;9;381;1.4214;4.14384;5.74915;2.70805;11.48438;5.36508;5.58449;9.42229;4.27583;2.97701;0.45728;2.04708;0.90661;1.09285;0;0.70663;11;2;1;0;0;1;0;0;0;0;0.20839;-0.27388;0.48227;0.06088;-0.12176;2.66677;-19.00831;7.40831;-0.79437;-0.32557;0.61951;-0.79839;1.41789;0.1753;-0.19034;5.73575;220.29079;2;9;0.00908;0.04086;?;2;5;341.93002;42.58102;201.0889;243.66992;25.07267;1;2;0;0;2.7096;2.75498;6.30746;0;1;3;-2.00049;1.95679;-2.00049;3.52704;5.52753
6248;?;ts;9;8;0;0;0;0;2;4;2;0;0;2;2;2;3.84117;4.50279;5.6077;9.66545;9.49721;8.33348;3;6;100;3.34456;3.10913;3.53553;1.58109;9;4.83951;4.5;6.53553;2.38388;1.5;0.35355;0.60355;0.53033;0.35355;0;0.08839;5;0;4;0;0;0;0;0;0;0;0.27255;-0.31733;0.58988;0.08925;-0.29007;2.21746;-15.15441;11.15441;-1.40371;0.7886;0.70621;-0.81442;1.52063;0.32457;-0.5069;4.56189;132.11462;4;1;0.03028;0.00757;?;?;4;194.59;54.12859;113.64779;167.77637;11.62448;0;2;0;0;0.0572;0.31294;2.8965;0;0;4;0;1.3;0;2.86;2.86
6249;?;ts;26;29;4;11;10;7;3;21;2;1;0;13;6;3;3.2329;3.64997;4.02483;9.59937;9.58539;9.29567;5;9;1358;1.29028;4.62435;11.13878;3.2581;19.32224;7.11111;4.07756;17.95782;10.56028;9.2937;2.68289;7.79754;7.04427;6.19655;0.96745;4.51099;19;0;7;0;0;0;0;0;0;0;0.26373;-0.38329;0.64701;0.06508;-0.19523;4.5274;-17.15441;11.15441;-1;0.7886;0.69753;-0.81193;1.50946;0.17092;-0.26197;12.0757;366.40555;7;12;0.0191;0.03275;?;3;3;617.55988;94.27311;319.79303;414.06613;39.28668;1;5;0;0;0.3348;0.4223;8.9723;0;1;7;-1.50581;1.6;-1.50581;7.14532;8.65114
6251;?;ts;12;13;2;9;6;5;0;11;0;0;0;9;3;0;2.8163;3.58649;4.33692;16.45641;9.49937;8.96185;4;6;181;1.49782;3.04263;4.55518;2.48491;8.59172;3.39506;3.11419;7.67121;3.46087;2.84315;0.44758;1.83829;1.20241;0.96136;0;0.55673;8;3;0;0;0;1;0;0;0;0;0.14226;-0.33016;0.47242;0.07423;-0.12063;1.98152;-17.75476;6.15476;-0.52503;0.05653;0.16993;-0.62516;0.79509;0.09266;-0.16033;2.38528;179.24216;2;6;0.01116;0.03347;?;1;1;268.71005;41.42817;149.27194;190.7001;20.02481;2;3;2;0;1.9977;2.11311;5.39867;0;2;3;-1.39883;0.58155;-2.79766;1.30008;4.09774
6252;?;ts;9;8;0;0;0;0;3;2;2;1;0;2;1;3;3.92586;4.81861;5.20621;16.10001;9.60266;8.39096;3;6;98;3.42312;3.03681;3.89559;2.19722;9;4.83951;3.55556;6.90578;2.71754;1.88041;0.34846;0.85619;0.84126;0.34846;0;0.10206;5;1;2;0;0;1;0;0;0;0;0.28373;-0.31849;0.60222;0.07356;-0.22067;2.05903;-7.5772;5.5772;-1.40371;0.7886;0.71752;-0.81028;1.5278;0.22256;-0.30743;3.07628;149.21133;3;2;0.02011;0.0134;?;3;3;233.16002;55.03534;137.08334;192.11868;15.62798;2;2;1;0;-0.0244;-0.48871;3.87874;0;3;3;-1.28492;1.92286;-2.72384;4.53619;7.26003
6253;?;ts;19;19;1;6;0;0;6;11;6;0;0;8;5;6;2.90395;3.76231;3.93561;9.87395;9.74889;9.30575;6;11;778;2.15614;5.20571;7.2346;2.94444;17.05263;9.03125;6.81657;12.41385;5.36812;3.81151;0.64125;2.45361;1.30211;1.55487;0;0.89058;12;4;3;0;0;0;0;0;0;0;0.20797;-0.38219;0.59016;0.0616;-0.10425;3.63031;-23.30215;11.90215;-1.14247;-0.77126;0.52267;-0.79273;1.3154;0.28949;-0.3739;10.12599;264.28043;7;5;0.02649;0.01892;?;3;2;423.85004;109.22198;214.71376;323.93573;27.51003;1;5;1;0;2.1291;2.49576;7.38208;0;1;5;-1.50581;1.80292;-1.50581;6.1452;7.65101
6255;?;ts;12;12;1;6;0;0;2;8;1;1;0;5;3;2;2.88668;4.14509;4.37736;9.99161;9.91311;8.9119;3;6;197;2.06355;3.32803;4.02847;1.90728;10.08333;4.29688;4;7.72361;3.14146;1.84817;0.52022;1.05012;0.87232;0.55373;0;0.30923;6;2;4;0;0;0;0;0;0;0;0.11455;-0.13326;0.24781;0.05975;-0.05975;1.17044;-23.09946;14.29946;-1;-0.35497;0.54333;-0.54867;1.092;0.24434;-0.39154;6.55113;168.10696;6;0;0.03569;0;?;?;2;204.88;89.26232;84.29693;173.55925;13.56365;0;4;0;0;1.6188;1.7639;3.94509;0;0;4;0;0.45;0;2.04;2.04
6258;?;ts;19;20;2;6;6;0;4;14;1;1;1;5;4;3;2.84566;2.94693;4.0049;9.96736;9.55642;9.17068;6;11;784;1.42191;5.30144;6.72362;2.79851;15.39;7.69527;6.81657;11.68772;4.79448;3.2378;0.54346;2.18277;1.03695;1.15056;0;0.61896;13;3;3;0;0;0;0;0;0;0;0.14151;-0.34162;0.48312;0.06587;-0.08614;4.01771;-31.38511;15.98511;-0.76057;-0.31781;0.47935;-0.6126;1.09196;0.17743;-0.15715;6.36782;257.24475;6;7;0.02332;0.02721;?;?;1;382.26001;76.15285;205.76878;281.92163;26.18627;0;5;2;0;4.0774;4.1325;7.21946;0;0;5;0;1.1;0;4.65043;4.65043
6264;?;ts;8;7;0;0;0;0;2;1;2;0;0;1;1;2;4;4.65224;6;9.55409;8.54785;8;2;4;66;3.49097;2.59119;3.06066;1.66746;8;2.52;7.2;6.41421;3.69454;0.83211;1.81066;0.90533;0.65533;0;0.17678;0;5;1;2;0;0;0;0;0;0;0;0.27705;-0.34281;0.61985;0.07134;-0.16646;2.23745;-8.76978;6.76978;-2;-1.40371;0.93468;-2.34281;3.27748;0.44074;-0.60273;8.71614;118.15428;3;2;0.02539;0.01693;?;?;2;218.96001;40.83051;143.17502;184.00552;13.24057;0;2;1;1;-1.5786;-0.81239;2.98821;0;1;2;-3.34929;1.21122;-3.34929;1.33234;4.68163
6266;?;ts;83;90;8;14;10;10;29;41;4;4;2;14;12;12;2.4393;3.19626;3.66598;9.73308;9.59621;9.59595;17;34;41504;0.7829;14.21075;36.22865;4.41884;68.90025;29.08748;20.75867;58.48169;34.35974;27.55027;7.13938;22.70433;15.16689;15.22538;0.38004;11.31076;57;0;26;0;0;0;0;0;0;0;0.26983;-0.38006;0.64989;0.0725;-0.23423;20.29141;-48.44221;29.44221;-0.5034;0.44204;0.70363;-0.8263;1.52993;0.14935;-0.27549;45.25705;1183.24536;26;31;0.02197;0.0262;3;3;2;1962.78931;377.59259;941.31458;1318.90723;121.08201;8;24;0;0;1.29541;0.87342;28.58098;3;8;26;-2.76488;1.8;-14.8442;31.73731;46.58151
6280;?;ts;17;19;3;14;10;10;0;18;0;0;0;14;5;0;2.64732;2.97836;3.90892;9.7407;9.38292;9.05368;4;7;442;1.33643;3.5892;5.77847;2.83321;12.0554;4.59184;3.0625;9.95566;4.50016;3.47699;0.60012;2.60898;1.45712;1.45412;0;0.84582;14;1;2;0;0;0;0;0;0;0;0.19719;-0.30067;0.49786;0.077;-0.1232;2.88665;-27.50005;11.50005;-0.77384;0.01443;0.47572;-0.82851;1.30423;0.13875;-0.23978;5.21692;223.22676;3;11;0.01344;0.04928;?;4;4;339.98004;64.21214;167.15645;231.36859;24.55457;2;3;1;0;2.0618;2.30966;6.46427;0;2;3;-0.5;1.72;-1;5.29947;6.29947
